user_id,month,year,query_counts,last_active_date,query_types,num_docs_total,avg_feedback_score,engagement_level
167fc4ac30fa5d1e9520b98a7e6fdb9f,5.0,2024.0,1,2024-05-09,"[""ASSISTANT""]",3,4.0,Low
16a61ef7873b02cfcfc60d1f092f42eb,4.0,2024.0,3,2024-04-16,"[""ASSISTANT"", ""VAULT""]",34,4.3,Low
16a61ef7873b02cfcfc60d1f092f42eb,5.0,2024.0,1,2024-05-03,"[""WORKFLOW""]",1,5.0,Low
16a61ef7873b02cfcfc60d1f092f42eb,6.0,2024.0,1,2024-06-22,"[""ASSISTANT""]",1,5.0,Low
16cd58af0f152dc71940abac3fae0da5,4.0,2024.0,2,2024-04-10,"[""VAULT""]",36,4.5,Low
16cd58af0f152dc71940abac3fae0da5,5.0,2024.0,12,2024-05-31,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",72,3.8,Avg
16cd58af0f152dc71940abac3fae0da5,6.0,2024.0,4,2024-06-21,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",17,4.0,Low
16df513c5e64986ab32616a6165aa704,4.0,2024.0,1,2024-04-16,"[""VAULT""]",5,5.0,Low
16e3478c11a007a73b4e529e84a23d66,6.0,2024.0,1,2024-06-20,"[""ASSISTANT""]",3,3.0,Low
16ef70dba11b0917752ed743c2f36701,6.0,2024.0,2,2024-06-05,"[""ASSISTANT"", ""WORKFLOW""]",2,3.5,Low
16fd26608b1f480dd0cb6860c5b22c64,4.0,2024.0,2,2024-04-23,"[""ASSISTANT""]",2,4.0,Low
172339f96653eac3deb7bac1a9a9556b,4.0,2024.0,1,2024-04-29,"[""ASSISTANT""]",1,4.0,Low
172339f96653eac3deb7bac1a9a9556b,6.0,2024.0,2,2024-06-20,"[""VAULT""]",51,3.5,Low
173795f58a62546ca654098c9c3ec7c9,6.0,2024.0,1,2024-06-11,"[""VAULT""]",11,4.0,Avg
17387705b6e58a7fb7e723c4bf1e8cf2,5.0,2024.0,17,2024-05-28,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",137,4.2,High
173905092fd1449c03478e22070a1486,4.0,2024.0,1,2024-04-04,"[""VAULT""]",34,3.0,Low
173905092fd1449c03478e22070a1486,5.0,2024.0,2,2024-05-16,"[""WORKFLOW""]",2,4.0,Low
1741af988f9171ee369a7d007d9835cc,4.0,2024.0,2,2024-04-12,"[""WORKFLOW""]",4,4.5,Low
1741af988f9171ee369a7d007d9835cc,6.0,2024.0,2,2024-06-12,"[""ASSISTANT""]",7,5.0,Low
174bd2f523f66472bca455c5b353d66b,5.0,2024.0,9,2024-05-29,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",84,4.3,Low
174bd2f523f66472bca455c5b353d66b,6.0,2024.0,2,2024-06-21,"[""ASSISTANT"", ""VAULT""]",24,2.5,Low
174df94363429ca5074900ee235f2ac4,5.0,2024.0,1,2024-05-03,"[""ASSISTANT""]",9,4.0,Low
174df94363429ca5074900ee235f2ac4,6.0,2024.0,1,2024-06-11,"[""ASSISTANT""]",16,4.0,Low
1766d72f20460c75ccef90267d24fe56,5.0,2024.0,6,2024-05-16,"[""ASSISTANT"", ""VAULT""]",38,3.5,Low
176c79b64659dfbe0468b42d869212ae,4.0,2024.0,2,2024-04-25,"[""ASSISTANT""]",3,5.0,Low
176dcc41b9d3b556b5e283d5fccfe459,4.0,2024.0,14,2024-04-30,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",203,4.1,High
176dcc41b9d3b556b5e283d5fccfe459,5.0,2024.0,13,2024-05-21,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",107,3.7,High
176dcc41b9d3b556b5e283d5fccfe459,6.0,2024.0,7,2024-06-24,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",48,4.1,Low
176ed7907083c93a3a56a755b6a6636a,4.0,2024.0,7,2024-04-22,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",19,3.9,Low
1784f7c43a7fb6938392de12f77285c1,4.0,2024.0,8,2024-04-25,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",43,4.4,Low
1784f7c43a7fb6938392de12f77285c1,5.0,2024.0,1,2024-05-22,"[""VAULT""]",31,4.0,Low
1784f7c43a7fb6938392de12f77285c1,6.0,2024.0,1,2024-06-24,"[""ASSISTANT""]",1,5.0,Low
17b706b322832355bc7249e9f1fe9823,6.0,2024.0,8,2024-06-11,"[""VAULT"", ""WORKFLOW""]",74,4.0,Low
17b71de86646f7664a844f2f2865b6f9,4.0,2024.0,1,2024-04-10,"[""ASSISTANT""]",1,1.0,Low
17b97e8d472cd34cfae4fa78f3782016,6.0,2024.0,1,2024-06-14,"[""WORKFLOW""]",2,4.0,Low
17be1e683afd2cfba0d9eb113588fbb8,4.0,2024.0,5,2024-04-15,"[""ASSISTANT"", ""VAULT""]",95,3.8,Low
17cea4a5613b1bc24053136ae1deb30e,6.0,2024.0,1,2024-06-24,"[""WORKFLOW""]",1,5.0,Low
17d118cc9cc3cd89e8202910ea82cda2,5.0,2024.0,5,2024-05-28,"[""ASSISTANT"", ""VAULT""]",51,4.6,Low
17d118cc9cc3cd89e8202910ea82cda2,6.0,2024.0,3,2024-06-20,"[""VAULT"", ""WORKFLOW""]",32,4.3,Low
17e24eb874d5eb47a7e376dc5b04948c,4.0,2024.0,1,2024-04-19,"[""VAULT""]",6,3.0,Low
17e24eb874d5eb47a7e376dc5b04948c,5.0,2024.0,2,2024-05-14,"[""VAULT"", ""WORKFLOW""]",40,5.0,Low
17e24eb874d5eb47a7e376dc5b04948c,6.0,2024.0,1,2024-06-21,"[""ASSISTANT""]",1,5.0,Low
180dc5f75bfc9a66bfa5e40cd8a53683,4.0,2024.0,6,2024-04-21,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",13,4.3,Avg
180dc5f75bfc9a66bfa5e40cd8a53683,5.0,2024.0,10,2024-05-30,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",105,4.4,High
180dc5f75bfc9a66bfa5e40cd8a53683,6.0,2024.0,3,2024-06-11,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",10,3.7,Avg
1849235c3fe3f76dde0023ffb4126b16,4.0,2024.0,5,2024-04-15,"[""ASSISTANT"", ""WORKFLOW""]",5,4.4,Low
1849235c3fe3f76dde0023ffb4126b16,5.0,2024.0,3,2024-05-13,"[""ASSISTANT"", ""WORKFLOW""]",3,3.3,Low
1849235c3fe3f76dde0023ffb4126b16,6.0,2024.0,1,2024-06-03,"[""ASSISTANT""]",2,4.0,Low
185ad718ed1422388c6b0aabc588fee8,6.0,2024.0,1,2024-06-23,"[""ASSISTANT""]",1,2.0,Low
186086e28f070a3663caff7f674a84af,4.0,2024.0,3,2024-04-04,"[""ASSISTANT"", ""VAULT""]",31,4.3,Low
1873c6a7c9df3c9e5947fc3a0f4f6488,4.0,2024.0,3,2024-04-18,"[""ASSISTANT"", ""VAULT""]",51,4.0,Low
1873c6a7c9df3c9e5947fc3a0f4f6488,5.0,2024.0,1,2024-05-13,"[""WORKFLOW""]",1,5.0,Low
1873c6a7c9df3c9e5947fc3a0f4f6488,6.0,2024.0,6,2024-06-14,"[""ASSISTANT"", ""VAULT""]",28,4.2,Low
187ef7fe09f74e90662c5d7ee69f4ad1,4.0,2024.0,1,2024-04-13,"[""WORKFLOW""]",1,5.0,Low
18a6f5a641af62a2eb3c570e6c93d42e,4.0,2024.0,7,2024-04-13,"[""ASSISTANT"", ""WORKFLOW""]",10,4.3,Avg
18af48784b9a30b030e561d4b8865dcb,4.0,2024.0,3,2024-04-25,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",18,4.3,Low
18af48784b9a30b030e561d4b8865dcb,5.0,2024.0,3,2024-05-07,"[""VAULT"", ""WORKFLOW""]",36,4.3,Low
18c1dcc7ff1fda5b1bf7f7f9e11f5873,5.0,2024.0,1,2024-05-29,"[""VAULT""]",34,4.0,Low
18f15df91af2d8bb2726cfbeca4c835e,4.0,2024.0,1,2024-04-25,"[""WORKFLOW""]",1,5.0,Low
18f7b902b89b3f75253cd3a94680993c,6.0,2024.0,1,2024-06-20,"[""ASSISTANT""]",1,3.0,Low
18fddb9c83f3c7183ff6118dd2790a2d,4.0,2024.0,4,2024-04-22,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",46,5.0,Low
18fddb9c83f3c7183ff6118dd2790a2d,5.0,2024.0,2,2024-05-21,"[""ASSISTANT"", ""WORKFLOW""]",3,5.0,Low
18fddb9c83f3c7183ff6118dd2790a2d,6.0,2024.0,1,2024-06-08,"[""VAULT""]",48,5.0,Low
193d6a920e31584994b48d486eac1c43,6.0,2024.0,2,2024-06-25,"[""ASSISTANT"", ""WORKFLOW""]",2,4.5,Low
194dd7d82ebd8d217814d7de23b5989c,4.0,2024.0,19,2024-04-29,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",62,3.8,Avg
194dd7d82ebd8d217814d7de23b5989c,5.0,2024.0,11,2024-05-30,"[""ASSISTANT"", ""VAULT""]",204,4.4,High
194dd7d82ebd8d217814d7de23b5989c,6.0,2024.0,11,2024-06-18,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",103,4.2,High
19521630e53c34f0cd0b81903cadd91e,5.0,2024.0,1,2024-05-02,"[""ASSISTANT""]",1,4.0,Low
195466a4cc7f1811a2f6c4e1cc433328,5.0,2024.0,1,2024-05-10,"[""ASSISTANT""]",2,4.0,Low
1971356359147fd380dd9c8aa17ec607,4.0,2024.0,14,2024-04-22,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",56,4.1,Avg
1973883d909c7ae334f87d3f4de5eb14,4.0,2024.0,15,2024-04-24,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",217,4.1,High
1973883d909c7ae334f87d3f4de5eb14,5.0,2024.0,17,2024-05-23,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",169,4.2,High
1973883d909c7ae334f87d3f4de5eb14,6.0,2024.0,2,2024-06-24,"[""VAULT"", ""WORKFLOW""]",16,4.0,Low
197e6f431572b912c233ccf02a1be5da,5.0,2024.0,2,2024-05-30,"[""ASSISTANT""]",2,4.5,Low
197e6f431572b912c233ccf02a1be5da,6.0,2024.0,1,2024-06-05,"[""ASSISTANT""]",1,4.0,Low
197f39ac060bb18baf319fa8173f3083,5.0,2024.0,1,2024-05-21,"[""ASSISTANT""]",9,4.0,Low
1998ac3cf2940a605a6a57d536ded1a2,6.0,2024.0,5,2024-06-25,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",57,3.6,Low
199a340e19c6cbba0e77b58cf7b85e41,6.0,2024.0,24,2024-06-19,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",211,4.0,High
199f0d2eea6467c29699b2a5cfd15555,5.0,2024.0,1,2024-05-20,"[""WORKFLOW""]",1,4.0,Low
19aa17efb86266fe4f08a6f6fc730488,4.0,2024.0,46,2024-04-29,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",259,3.9,High
19aa17efb86266fe4f08a6f6fc730488,5.0,2024.0,47,2024-05-31,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",536,4.0,High
19aa17efb86266fe4f08a6f6fc730488,6.0,2024.0,13,2024-06-25,"[""ASSISTANT"", ""WORKFLOW""]",19,4.1,Avg
19b456e6faf5e69dde4faa07c349eeab,4.0,2024.0,2,2024-04-09,"[""VAULT""]",15,5.0,Avg
19cc47023c2de2db1dc45bcd67666b45,5.0,2024.0,7,2024-05-29,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",53,4.7,Low
19d0dd8a99d4aea71f58283a3a79c408,5.0,2024.0,2,2024-05-29,"[""ASSISTANT"", ""VAULT""]",34,1.0,Low
19d86a21308865e1c1d9853422826161,4.0,2024.0,1,2024-04-17,"[""VAULT""]",24,5.0,Low
1a21f335fc69988a4c5070440e520d93,4.0,2024.0,2,2024-04-10,"[""VAULT"", ""WORKFLOW""]",23,3.0,Low
1a21f335fc69988a4c5070440e520d93,6.0,2024.0,1,2024-06-25,"[""VAULT""]",39,4.0,Low
1a2546973b44cb2b4c43d63233ccc909,4.0,2024.0,8,2024-04-26,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",24,4.8,Low
1a2546973b44cb2b4c43d63233ccc909,5.0,2024.0,2,2024-05-09,"[""ASSISTANT""]",2,4.5,Low
1a55cf5f4100caf1090723b5d6e53df5,6.0,2024.0,1,2024-06-12,"[""WORKFLOW""]",4,4.0,Low
1a75bb36873b8f8d9e470334141237b0,4.0,2024.0,3,2024-04-17,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",94,4.3,Low
1a75bb36873b8f8d9e470334141237b0,5.0,2024.0,5,2024-05-25,"[""VAULT"", ""WORKFLOW""]",99,4.2,Low
1a7ce075df5a39cf0d80d014a796d853,5.0,2024.0,2,2024-05-20,"[""ASSISTANT"", ""WORKFLOW""]",2,4.0,Low
